Particle_ID,X_Coord,Y_Coord,Z_Coord
644,2.94765e+04,2.92281e+04,2.01224e+02
645,2.94765e+04,2.92421e+04,2.01916e+02
646,2.94765e+04,2.92318e+04,1.63807e+02
647,2.94765e+04,2.93184e+04,1.02140e+02
648,2.94765e+04,2.93022e+04,1.28518e+02
649,2.94765e+04,2.92937e+04,1.04192e+02
650,2.94765e+04,2.93176e+04,1.99739e+02
651,2.94765e+04,2.92939e+04,9.70814e+01
652,2.94765e+04,2.91269e+04,1.83985e+02
653,2.94765e+04,2.93841e+04,4.67433e+01
654,2.94765e+04,2.93819e+04,3.70487e+01
655,2.94765e+04,2.93811e+04,3.87106e+01
656,2.94765e+04,2.94185e+04,2.22060e+01
657,2.94765e+04,2.93807e+04,3.61174e+01
658,2.94765e+04,2.93909e+04,2.47824e+01
659,2.94765e+04,2.93803e+04,3.82559e+01
660,2.94765e+04,2.93851e+04,2.28775e+01
661,2.94765e+04,2.94234e+04,4.50479e+01
662,2.94765e+04,2.94413e+04,5.02708e+01
663,2.94765e+04,2.94378e+04,4.70229e+01
664,2.94765e+04,2.94409e+04,5.24973e+01
665,2.94765e+04,2.94271e+04,3.32943e+01
666,2.94765e+04,2.93788e+04,3.39598e+01
667,2.94765e+04,2.93792e+04,1.86851e+01
668,2.94765e+04,2.93806e+04,1.82690e+01
669,2.94765e+04,2.94065e+04,1.84979e+01
670,2.94765e+04,2.94529e+04,3.92215e+01
671,2.94765e+04,2.94313e+04,2.81819e+01
672,2.94765e+04,2.94139e+04,3.78337e+01
673,2.94765e+04,2.90856e+04,1.87983e+02
674,2.94765e+04,2.92830e+04,9.90370e+02
675,2.94765e+04,2.93129e+04,8.47516e+02
676,2.94765e+04,2.92421e+04,1.86436e+02
677,2.94765e+04,2.91756e+04,1.54845e+02
678,2.94765e+04,2.91607e+04,1.27823e+02
679,2.94765e+04,2.91438e+04,1.12135e+02
680,2.94765e+04,2.91087e+04,1.85887e+02
681,2.94765e+04,2.90703e+04,1.19240e+02
682,2.94765e+04,2.90719e+04,1.26611e+02
683,2.94765e+04,2.93695e+04,6.78298e+01
684,2.94765e+04,2.90697e+04,1.19081e+02
685,2.94765e+04,2.90687e+04,1.26888e+02
686,2.94765e+04,2.90692e+04,1.23059e+02
687,2.94765e+04,2.94316e+04,4.53337e+01
688,2.94765e+04,2.92476e+04,9.53990e+02
689,2.98079e+04,2.91966e+04,6.54127e+01
690,2.94765e+04,2.93159e+04,2.22235e+02
691,2.94765e+04,2.92852e+04,9.61316e+02
692,2.94765e+04,2.94495e+04,4.69630e+01
693,2.94765e+04,2.93615e+04,7.57064e+01
694,2.94765e+04,2.92479e+04,2.24257e+02
695,2.94765e+04,2.93027e+04,9.52556e+01
696,2.94765e+04,2.91803e+04,1.44048e+02
697,2.94765e+04,2.92434e+04,1.63911e+02
698,2.94765e+04,2.92281e+04,1.42813e+02
699,2.94765e+04,2.94443e+04,4.08636e+01
700,2.94765e+04,2.94453e+04,4.22674e+01
701,2.94765e+04,2.94314e+04,3.42070e+01
702,2.98055e+04,2.94282e+04,2.84308e+01
703,2.94765e+04,2.92579e+04,3.06135e+02
704,2.94765e+04,2.93022e+04,2.67854e+02
705,2.94765e+04,2.92815e+04,6.46020e+02
706,2.94765e+04,2.92815e+04,4.95555e+02
707,2.94765e+04,2.92897e+04,4.19498e+02
708,2.94765e+04,2.94580e+04,5.87808e+01
709,2.94765e+04,2.92494e+04,6.67536e+02
710,2.94765e+04,2.92497e+04,5.94199e+02
711,2.94765e+04,2.92499e+04,5.20496e+02
712,2.94765e+04,2.92491e+04,8.12726e+02
713,2.94765e+04,2.92493e+04,7.40393e+02
714,2.94765e+04,2.92273e+04,1.32558e+01
715,2.94765e+04,2.92068e+04,3.22299e+01
716,2.94765e+04,2.92168e+04,3.29991e+01
717,2.94765e+04,2.92858e+04,3.44443e+02
718,2.94765e+04,2.93312e+04,9.45966e+01
719,2.94765e+04,2.94300e+04,3.60267e+01
720,2.94765e+04,2.94446e+04,5.40360e+01
721,2.94765e+04,2.92434e+04,2.42258e+02
722,2.94765e+04,2.93741e+04,6.00058e+01
723,2.94765e+04,2.92459e+04,9.18344e+02
724,2.94765e+04,2.93812e+04,2.18155e+01
725,2.94765e+04,2.93810e+04,2.02414e+01
726,2.94765e+04,2.94217e+04,4.67344e+01
727,2.98205e+04,2.93995e+04,2.24175e+01
728,2.94765e+04,2.94211e+04,1.86006e+01
729,2.94765e+04,2.92111e+04,7.56753e+01
730,2.95423e+04,2.94593e+04,2.15082e+01
731,2.94765e+04,2.92492e+04,7.76635e+02
732,2.94765e+04,2.92494e+04,7.04040e+02
733,2.94765e+04,2.92488e+04,8.48481e+02
734,2.94765e+04,2.92496e+04,6.30967e+02
735,2.94765e+04,2.92498e+04,5.57400e+02
736,2.94765e+04,2.92496e+04,4.84449e+02
737,2.94765e+04,2.92816e+04,6.09050e+02
738,2.94765e+04,2.92796e+04,4.55077e+02
739,2.94765e+04,2.92818e+04,5.34336e+02
740,2.94765e+04,2.92814e+04,6.82869e+02
741,2.94765e+04,2.92865e+04,3.84862e+02
742,2.94765e+04,2.92522e+04,2.76340e+02
743,2.94765e+04,2.91806e+04,1.53831e+02
744,2.94765e+04,2.92366e+04,1.53211e+02
745,2.94765e+04,2.92195e+04,1.27608e+02
746,2.94765e+04,2.92503e+04,1.72507e+02
747,2.94765e+04,2.92923e+04,8.80664e+01
748,2.94765e+04,2.93192e+04,9.59963e+01
749,2.94765e+04,2.92910e+04,3.04631e+02
750,2.94765e+04,2.92542e+04,3.40169e+02
751,2.94765e+04,2.93425e+04,8.91801e+01
752,2.94765e+04,2.91875e+04,1.36107e+02
753,2.94765e+04,2.92796e+04,9.00996e+02
754,2.94765e+04,2.92916e+04,1.26114e+02
755,2.94765e+04,2.94070e+04,1.81380e+01
756,2.97769e+04,2.91635e+04,3.38785e+01
757,2.94765e+04,2.93066e+04,1.80773e+02
758,2.94765e+04,2.92840e+04,9.98492e+01
759,2.94765e+04,2.92566e+04,4.16614e+02
760,2.94765e+04,2.92813e+04,7.56391e+02
761,2.94765e+04,2.92817e+04,5.71925e+02
762,2.94765e+04,2.90797e+04,1.31720e+02
763,2.94765e+04,2.94000e+04,1.76157e+01
764,2.94765e+04,2.94233e+04,4.28846e+01
765,2.94765e+04,2.94170e+04,4.33939e+01
766,2.96144e+04,2.93787e+04,2.30304e+01
767,2.94765e+04,2.94064e+04,1.72558e+01
768,2.94765e+04,2.92750e+04,9.32688e+02
769,2.94765e+04,2.93064e+04,2.41283e+02
770,2.94765e+04,2.93518e+04,8.25221e+01
771,2.94765e+04,2.92946e+04,1.39950e+02
772,2.94765e+04,2.92480e+04,8.83792e+02
773,2.94765e+04,2.93057e+04,2.01067e+02
774,2.94765e+04,2.92462e+04,4.51570e+02
775,2.94765e+04,2.92806e+04,8.65899e+02
776,2.94765e+04,2.92812e+04,7.93057e+02
777,2.94765e+04,2.92813e+04,7.19646e+02
778,2.94765e+04,2.92555e+04,3.76678e+02
779,2.94765e+04,2.92848e+04,8.98663e+01
780,2.94765e+04,2.92866e+04,1.11939e+02
781,2.94765e+04,2.92530e+04,2.07075e+02
782,2.94765e+04,2.92778e+04,2.77053e+02
783,2.94765e+04,2.90730e+04,1.29938e+02
784,2.94765e+04,2.91881e+04,9.85857e+01
785,2.94765e+04,2.93095e+04,9.51321e+01
786,2.94765e+04,2.92550e+04,2.50934e+02
787,2.94765e+04,2.94395e+04,4.65152e+01
788,2.94765e+04,2.91890e+04,1.37758e+02
789,2.94765e+04,2.92810e+04,8.29642e+02
790,2.94765e+04,2.93019e+04,1.59301e+02
791,2.94765e+04,2.92521e+04,1.87623e+02
792,2.94765e+04,2.92176e+04,1.12171e+02
793,2.94765e+04,2.93660e+04,6.76046e+01
794,2.94765e+04,2.92297e+04,1.34386e+02
795,2.94765e+04,2.92308e+04,5.14666e+01
796,2.94765e+04,2.92929e+04,8.33663e+01
797,2.94765e+04,2.92576e+04,1.93464e+02
798,2.94765e+04,2.92571e+04,1.76980e+02
799,2.94765e+04,2.92993e+04,2.21542e+02
800,2.94765e+04,2.92868e+04,8.04840e+01
801,2.94765e+04,2.91885e+04,1.55600e+02
802,2.94765e+04,2.93710e+04,6.04857e+01
803,2.94765e+04,2.92883e+04,2.45185e+02
804,2.94765e+04,2.93581e+04,7.45591e+01
805,2.94765e+04,2.94322e+04,4.15861e+01
806,2.94765e+04,2.91919e+04,1.37383e+02
807,2.94765e+04,2.92368e+04,1.43237e+02
808,2.94765e+04,2.93194e+04,9.23736e+01
809,2.94765e+04,2.94276e+04,3.12567e+01
810,2.94765e+04,2.94248e+04,4.10783e+01
811,2.94765e+04,2.92909e+04,7.04503e+01
812,2.94765e+04,2.92551e+04,1.61569e+02
813,2.94765e+04,2.93876e+04,1.65675e+01
814,2.94765e+04,2.90746e+04,1.23473e+02
815,2.94765e+04,2.92704e+04,2.55989e+02
816,2.94765e+04,2.93012e+04,8.95435e+01
817,2.94765e+04,2.90683e+04,1.23581e+02
818,2.94765e+04,2.93099e+04,9.13299e+01
819,2.97823e+04,2.92250e+04,7.82218e+01
820,2.94765e+04,2.94145e+04,3.18888e+01
821,2.94765e+04,2.91621e+04,9.33517e+01
822,2.94765e+04,2.94262e+04,3.72171e+01
823,2.94765e+04,2.92484e+04,1.54882e+02
824,2.94765e+04,2.93306e+04,9.13182e+01
825,2.94765e+04,2.92233e+04,1.19900e+02
826,2.94765e+04,2.92614e+04,2.28019e+02
827,2.94765e+04,2.92980e+04,1.81894e+02
828,2.98036e+04,2.92152e+04,4.27479e+01
829,2.94765e+04,2.92817e+04,1.23496e+02
830,2.94765e+04,2.92790e+04,8.69809e+01
831,2.94765e+04,2.92952e+04,2.00549e+02
832,2.94765e+04,2.92614e+04,1.65143e+02
833,2.94765e+04,2.91967e+04,1.10441e+02
834,2.94765e+04,2.92641e+04,2.10178e+02
835,2.94765e+04,2.92789e+04,1.12305e+02
836,2.94765e+04,2.92836e+04,7.60917e+01
837,2.94765e+04,2.93408e+04,8.61060e+01
838,2.94765e+04,2.92645e+04,1.78841e+02
839,2.94765e+04,2.92961e+04,1.62651e+02
840,2.94765e+04,2.92804e+04,1.28992e+02
841,2.94765e+04,2.93630e+04,6.69384e+01
842,2.98012e+04,2.93683e+04,2.96311e+01
843,2.94765e+04,2.94004e+04,1.77198e+01
844,2.94765e+04,2.94460e+04,4.25399e+01
845,2.94765e+04,2.94450e+04,4.00774e+01
846,2.94765e+04,2.94477e+04,2.99442e+01
847,2.94765e+04,2.92375e+04,1.33546e+02
848,2.94765e+04,2.94539e+04,3.91354e+01
849,2.94765e+04,2.94549e+04,4.79687e+01
850,2.94765e+04,2.94241e+04,3.67652e+01
851,2.94765e+04,2.94410e+04,3.40729e+01
852,2.94765e+04,2.94448e+04,3.41147e+01
853,2.94765e+04,2.90680e+04,1.29523e+02
854,2.94765e+04,2.92888e+04,1.42773e+02
855,2.94765e+04,2.92446e+04,1.48758e+02
856,2.94765e+04,2.93687e+04,5.91956e+01
857,2.94765e+04,2.93391e+04,1.75640e+01
858,2.94765e+04,2.93387e+04,1.47320e+01
859,2.94765e+04,2.94302e+04,3.24584e+01
860,2.94765e+04,2.92665e+04,1.94599e+02
861,2.94765e+04,2.92234e+04,8.90338e+01
862,2.94765e+04,2.92291e+04,1.23135e+02
863,2.94765e+04,2.92768e+04,9.97931e+01
864,2.94765e+04,2.93497e+04,8.02576e+01
865,2.94765e+04,2.94452e+04,4.39408e+01
866,2.94765e+04,2.92943e+04,6.70872e+01
867,2.94765e+04,2.92601e+04,4.57364e+01
868,2.94765e+04,2.94346e+04,4.00701e+01
869,2.94765e+04,2.94314e+04,3.74293e+01
870,2.94765e+04,2.94275e+04,2.99115e+01
871,2.96033e+04,2.93939e+04,1.78850e+01
872,2.98202e+04,2.93988e+04,1.49581e+01
873,2.94765e+04,2.92828e+04,1.43224e+02
874,2.94765e+04,2.92936e+04,7.92847e+01
875,2.94765e+04,2.92906e+04,6.55523e+01
876,2.94765e+04,2.92668e+04,1.66645e+02
877,2.94765e+04,2.92221e+04,7.02348e+01
878,2.94765e+04,2.92866e+04,2.20176e+02
879,2.94765e+04,2.92374e+04,3.84472e+01
880,2.94765e+04,2.92737e+04,2.33628e+02
881,2.94765e+04,2.92570e+04,1.50934e+02
882,2.94765e+04,2.93129e+04,8.92492e+01
883,2.94765e+04,2.92032e+04,2.21313e+01
884,2.94765e+04,2.94333e+04,3.68424e+01
885,2.94765e+04,2.94121e+04,1.06321e+01
886,2.94765e+04,2.92633e+04,1.54398e+02
887,2.94765e+04,2.93214e+04,9.03596e+01
888,2.94765e+04,2.92687e+04,1.81878e+02
889,2.94765e+04,2.94219e+04,4.43481e+01
890,2.94765e+04,2.92509e+04,1.45921e+02
891,2.94765e+04,2.92468e+04,1.42337e+02
892,2.94765e+04,2.93553e+04,7.33510e+01
893,2.94765e+04,2.92466e+04,7.26409e+01
894,2.94765e+04,2.93007e+04,8.54756e+01
895,2.94765e+04,2.92238e+04,9.64961e+01
896,2.94765e+04,2.92912e+04,1.80176e+02
897,2.94765e+04,2.92704e+04,1.17381e+02
898,2.94765e+04,2.92948e+04,3.11848e+01
899,2.94765e+04,2.92581e+04,4.60437e+01
900,2.94765e+04,2.93584e+04,6.02452e+01
901,2.94765e+04,2.93502e+04,3.37207e+01
902,2.94765e+04,2.92742e+04,8.70059e+01
903,2.94765e+04,2.92596e+04,3.59006e+01
904,2.94765e+04,2.93025e+04,5.68154e+01
905,2.94765e+04,2.92898e+04,1.60610e+02
906,2.94765e+04,2.92576e+04,4.06929e+01
907,2.94765e+04,2.91959e+04,1.41912e+02
908,2.94765e+04,2.93304e+04,8.84053e+01
909,2.94765e+04,2.93615e+04,5.90331e+01
910,2.94765e+04,2.92721e+04,1.12646e+02
911,2.94765e+04,2.93012e+04,3.07286e+01
912,2.94765e+04,2.93353e+04,3.10924e+01
913,2.94765e+04,2.92866e+04,1.98958e+02
914,2.94765e+04,2.93549e+04,6.18387e+01
915,2.96294e+04,2.93798e+04,2.03597e+01
916,2.94765e+04,2.92809e+04,7.33153e+01
917,2.94765e+04,2.92756e+04,2.11944e+02
918,2.94765e+04,2.92764e+04,1.31294e+02
919,2.97056e+04,2.92445e+04,6.62322e+01
920,2.94765e+04,2.91877e+04,1.49010e+02
921,2.94765e+04,2.92350e+04,1.25174e+02
922,2.94765e+04,2.92676e+04,1.20821e+02
923,2.94765e+04,2.92726e+04,1.64349e+02
924,2.94765e+04,2.91869e+04,1.49952e+02
925,2.94765e+04,2.93528e+04,6.23195e+01
926,2.94765e+04,2.92679e+04,1.53529e+02
927,2.94765e+04,2.92424e+04,6.04658e+01
928,2.94765e+04,2.93396e+04,8.36711e+01
929,2.94765e+04,2.92744e+04,1.93160e+02
930,2.94765e+04,2.93064e+04,8.66560e+01
931,2.94765e+04,2.92438e+04,1.31871e+02
932,2.94765e+04,2.92429e+04,7.58889e+01
933,2.94765e+04,2.92701e+04,1.04119e+02
934,2.94765e+04,2.91925e+04,1.48347e+02
935,2.94765e+04,2.93233e+04,2.98721e+01
936,2.94765e+04,2.92260e+04,1.84586e+01
937,2.94765e+04,2.93138e+04,3.02233e+01
938,2.94765e+04,2.92620e+04,1.41456e+02
939,2.94765e+04,2.93598e+04,6.66991e+01
940,2.94765e+04,2.92693e+04,9.49396e+01
941,2.94765e+04,2.92573e+04,1.38731e+02
942,2.94765e+04,2.93662e+04,5.93879e+01
943,2.94765e+04,2.93403e+04,7.05668e+01
944,2.94765e+04,2.92750e+04,1.76542e+02
945,2.94765e+04,2.93637e+04,5.92210e+01
946,2.94765e+04,2.92253e+04,1.05765e+02
947,2.94765e+04,2.93068e+04,5.59472e+01
948,2.94765e+04,2.92088e+04,1.02858e+02
949,2.94765e+04,2.93478e+04,7.82678e+01
950,2.94765e+04,2.92856e+04,1.79176e+02
951,2.94765e+04,2.93542e+04,6.66641e+01
952,2.94765e+04,2.92945e+04,7.31060e+01
953,2.94765e+04,2.93185e+04,3.27486e+01
954,2.94765e+04,2.92508e+04,4.17605e+01
955,2.94765e+04,2.92842e+04,1.58980e+02
956,2.94765e+04,2.92503e+04,1.35770e+02
957,2.94765e+04,2.93506e+04,6.74393e+01
958,2.94765e+04,2.92993e+04,7.99065e+01
959,2.94765e+04,2.92703e+04,1.50257e+02
960,2.94765e+04,2.92631e+04,5.52596e+01
961,2.94765e+04,2.92963e+04,5.84827e+01
962,2.94765e+04,2.92385e+04,8.02482e+01
963,2.94765e+04,2.92751e+04,7.77623e+01
964,2.94765e+04,2.92601e+04,1.10897e+02
965,2.94765e+04,2.93085e+04,8.48576e+01
966,2.94765e+04,2.92151e+04,9.95693e+01
967,2.94765e+04,2.93223e+04,8.77194e+01
968,2.97291e+04,2.92576e+04,4.37565e+01
969,2.94765e+04,2.92631e+04,1.06232e+02
970,2.94765e+04,2.92690e+04,8.76210e+01
971,2.94765e+04,2.92811e+04,1.91642e+02
972,2.94765e+04,2.93141e+04,8.70573e+01
973,2.94765e+04,2.93137e+04,3.40695e+01
974,2.94765e+04,2.92725e+04,1.36729e+02
975,2.94765e+04,2.92436e+04,5.91228e+01
976,2.94765e+04,2.93301e+04,8.56606e+01
977,2.94765e+04,2.93529e+04,7.23540e+01
978,2.94765e+04,2.92637e+04,1.37398e+02
979,2.94765e+04,2.92197e+04,7.46622e+01
980,2.94765e+04,2.93570e+04,6.64657e+01
981,2.94765e+04,2.92615e+04,1.20853e+02
982,2.94765e+04,2.92626e+04,9.84753e+01
983,2.94765e+04,2.93418e+04,3.42837e+01
984,2.94765e+04,2.93388e+04,8.16630e+01
985,2.94765e+04,2.93272e+04,4.75532e+01
986,2.94765e+04,2.92838e+04,6.60428e+01
987,2.94765e+04,2.92816e+04,1.69351e+02
988,2.94765e+04,2.92489e+04,1.13320e+02
989,2.94765e+04,2.93475e+04,6.81099e+01
990,2.94765e+04,2.93291e+04,3.26974e+01
991,2.94765e+04,2.93039e+04,8.20699e+01
992,2.94765e+04,2.93531e+04,3.45757e+01
993,2.94765e+04,2.92692e+04,5.76755e+01
994,2.94765e+04,2.93234e+04,4.93904e+01
995,2.94765e+04,2.92629e+04,3.69860e+01
996,2.94765e+04,2.92473e+04,1.26172e+02
997,2.94765e+04,2.92307e+04,1.11538e+02
998,2.94765e+04,2.92628e+04,9.18296e+01
999,2.94765e+04,2.92774e+04,1.57846e+02
1000,2.94765e+04,2.92402e+04,1.22478e+02
1001,2.94765e+04,2.92321e+04,8.95480e+01
1002,2.94765e+04,2.92881e+04,4.30510e+01
1003,2.94765e+04,2.92509e+04,1.24255e+02
1004,2.94765e+04,2.92511e+04,1.10822e+02
1005,2.94765e+04,2.93460e+04,7.67255e+01
1006,2.94765e+04,2.93393e+04,5.38499e+01
1007,2.94765e+04,2.93453e+04,7.23673e+01
1008,2.94765e+04,2.93150e+04,8.51737e+01
1009,2.94765e+04,2.92657e+04,1.34176e+02
1010,2.94765e+04,2.93408e+04,7.35427e+01
1011,2.94765e+04,2.93075e+04,3.86594e+01
1012,2.94765e+04,2.92980e+04,5.58553e+01
1013,2.94765e+04,2.93222e+04,8.51372e+01
1014,2.94765e+04,2.92692e+04,4.91861e+01
1015,2.94765e+04,2.92520e+04,1.21275e+02
1016,2.94765e+04,2.93085e+04,8.16813e+01
1017,2.94765e+04,2.93500e+04,7.19062e+01
1018,2.94765e+04,2.92971e+04,7.20621e+01
1019,2.94765e+04,2.92703e+04,8.02483e+01
1020,2.94765e+04,2.92516e+04,1.02233e+02
1021,2.97841e+04,2.92651e+04,9.86088e+01
1022,2.94765e+04,2.92697e+04,1.37717e+02
1023,2.94765e+04,2.93183e+04,5.19463e+01
1024,2.94765e+04,2.92772e+04,7.04049e+01
1025,2.94765e+04,2.93047e+04,8.01815e+01
1026,2.94765e+04,2.92636e+04,8.53930e+01
1027,2.94765e+04,2.92476e+04,1.05626e+02
1028,2.94765e+04,2.92552e+04,9.91484e+01
1029,2.94765e+04,2.93341e+04,7.55269e+01
1030,2.94765e+04,2.92534e+04,1.20753e+02
1031,2.94765e+04,2.92487e+04,1.11446e+02
1032,2.94765e+04,2.92709e+04,5.95755e+01
1033,2.94765e+04,2.93355e+04,3.65856e+01
1034,2.94765e+04,2.93549e+04,3.76339e+01
1035,2.94765e+04,2.92365e+04,1.14090e+02
1036,2.94765e+04,2.92877e+04,5.51474e+01
1037,2.94765e+04,2.93228e+04,3.60645e+01
1038,2.94765e+04,2.93301e+04,8.36928e+01
1039,2.94765e+04,2.93424e+04,7.64577e+01
1040,2.94765e+04,2.93002e+04,7.58679e+01
1041,2.94765e+04,2.93470e+04,3.82205e+01
1042,2.98424e+04,2.92478e+04,4.60458e+01
1043,2.94765e+04,2.92414e+04,1.15014e+02
1044,2.94765e+04,2.92306e+04,1.02148e+02
1045,2.94765e+04,2.93356e+04,4.98967e+01
1046,2.94765e+04,2.92975e+04,4.58353e+01
1047,2.94765e+04,2.93132e+04,8.12267e+01
1048,2.94765e+04,2.92546e+04,9.30703e+01
1049,2.94765e+04,2.92377e+04,9.83548e+01
1050,2.94765e+04,2.93348e+04,7.78800e+01
1051,2.94765e+04,2.93189e+04,3.92742e+01
1052,2.98372e+04,2.92501e+04,1.01029e+02
1053,2.94765e+04,2.93086e+04,7.89248e+01
1054,2.94765e+04,2.92903e+04,5.05100e+01
1055,2.94765e+04,2.92391e+04,8.87901e+01
1056,2.94765e+04,2.92685e+04,7.79664e+01
1057,2.97920e+04,2.92621e+04,1.07478e+02
1058,2.94765e+04,2.93078e+04,5.73641e+01
1059,2.94765e+04,2.92436e+04,9.72909e+01
1060,2.94765e+04,2.93584e+04,4.89364e+01
1061,2.94765e+04,2.93042e+04,7.59045e+01
1062,2.94765e+04,2.93378e+04,8.01137e+01
1063,2.94765e+04,2.92995e+04,6.93843e+01
1064,2.94765e+04,2.92403e+04,9.92553e+01
1065,2.94765e+04,2.93202e+04,8.19709e+01
1066,2.94765e+04,2.92558e+04,8.79275e+01
1067,2.97987e+04,2.92482e+04,3.51911e+01
1068,2.94765e+04,2.93242e+04,7.85821e+01
1069,2.98461e+04,2.92542e+04,1.63562e+02
1070,2.94765e+04,2.92845e+04,6.26927e+01
1071,2.94765e+04,2.92499e+04,7.68565e+01
1072,2.94765e+04,2.93430e+04,5.88096e+01
1073,2.94765e+04,2.93552e+04,4.29583e+01
1074,2.94765e+04,2.93409e+04,6.32254e+01
1075,2.94765e+04,2.92468e+04,9.35866e+01
1076,2.94765e+04,2.93385e+04,3.98516e+01
1077,2.94765e+04,2.92887e+04,4.89092e+01
1078,2.94765e+04,2.92585e+04,8.29360e+01
1079,2.94765e+04,2.93495e+04,4.23188e+01
1080,2.98071e+04,2.92714e+04,9.69762e+01
1081,2.94765e+04,2.93302e+04,8.11229e+01
1082,2.94765e+04,2.93019e+04,7.26896e+01
1083,2.94765e+04,2.92678e+04,6.75112e+01
1084,2.94765e+04,2.92358e+04,1.03133e+02
1085,2.94765e+04,2.92970e+04,5.08771e+01
1086,2.94765e+04,2.93396e+04,6.30728e+01
1087,2.94765e+04,2.93116e+04,7.70390e+01
1088,2.94765e+04,2.93053e+04,7.13562e+01
1089,2.94765e+04,2.92431e+04,8.62730e+01
1090,2.94765e+04,2.93177e+04,4.10395e+01
1091,2.94765e+04,2.92451e+04,8.77705e+01
1092,2.94765e+04,2.93074e+04,7.41031e+01
1093,2.94765e+04,2.92330e+04,9.67733e+01
1094,2.94765e+04,2.93211e+04,7.99980e+01
1095,2.94765e+04,2.92954e+04,5.55834e+01
1096,2.94765e+04,2.92608e+04,7.85311e+01
1097,2.94765e+04,2.92680e+04,7.52900e+01
1098,2.94765e+04,2.93141e+04,4.37281e+01
1099,2.98615e+04,2.92920e+04,7.91771e+01
1100,2.94765e+04,2.93021e+04,6.30845e+01
1101,2.94765e+04,2.92668e+04,6.52446e+01
1102,2.94765e+04,2.92517e+04,8.40836e+01
1103,2.94765e+04,2.93633e+04,3.85444e+01
1104,2.94765e+04,2.93447e+04,5.63751e+01
1105,2.94765e+04,2.93057e+04,6.35623e+01
1106,2.94765e+04,2.93337e+04,4.15997e+01
1107,2.94765e+04,2.93250e+04,4.51818e+01
1108,2.94765e+04,2.93071e+04,6.70667e+01
1109,2.94765e+04,2.92571e+04,7.79740e+01
1110,2.94765e+04,2.93640e+04,3.73453e+01
1111,2.94765e+04,2.93484e+04,4.56222e+01
1112,2.94765e+04,2.92678e+04,6.91334e+01
1113,2.94765e+04,2.93090e+04,4.85292e+01
1114,2.94765e+04,2.93185e+04,4.75964e+01
1115,2.94765e+04,2.93112e+04,5.99842e+01
1116,2.98422e+04,2.92476e+04,1.24896e+02
1117,2.94765e+04,2.92673e+04,7.42396e+01
1118,2.94765e+04,2.92807e+04,6.14089e+01
1119,2.94765e+04,2.93654e+04,2.60957e+01
1120,2.94765e+04,2.93212e+04,4.43097e+01
1121,2.94765e+04,2.92686e+04,7.17993e+01
1122,2.94765e+04,2.92361e+04,9.01747e+01
1123,2.94765e+04,2.93384e+04,4.43482e+01
1124,2.94765e+04,2.92967e+04,1.48940e+01
1125,2.94765e+04,2.93491e+04,5.26684e+01
1126,2.94765e+04,2.93151e+04,4.73622e+01
1127,2.94765e+04,2.93521e+04,1.02318e+01
1128,2.94765e+04,2.93539e+04,5.19591e+01
1129,2.94765e+04,2.92140e+04,6.19867e+01
1130,2.94765e+04,2.92091e+04,7.60759e+01
1131,2.94765e+04,2.90916e+04,9.78706e+02
1132,2.94765e+04,2.91940e+04,2.51391e+02
1133,2.94765e+04,2.91301e+04,1.70832e+02
1134,2.94765e+04,2.91684e+04,1.59878e+02
1135,2.94765e+04,2.92085e+04,2.14438e+02
1136,2.94765e+04,2.91599e+04,8.07531e+01
1137,2.98538e+04,2.91648e+04,2.81532e+01
1138,2.94765e+04,2.91783e+04,2.77233e+02
1139,2.94765e+04,2.91548e+04,8.32375e+02
1140,2.94765e+04,2.90717e+04,1.16223e+02
1141,2.94765e+04,2.92116e+04,1.78475e+02
1142,2.94765e+04,2.91545e+04,9.02885e+02
1143,2.94765e+04,2.91869e+04,1.24991e+02
1144,2.94765e+04,2.91649e+04,3.36603e+02
1145,2.94765e+04,2.90731e+04,1.11822e+02
1146,2.94765e+04,2.90730e+04,1.14794e+02
1147,2.94765e+04,2.91593e+04,4.03747e+02
1148,2.94765e+04,2.90858e+04,1.28834e+02
1149,2.94765e+04,2.90761e+04,1.16314e+02
1150,2.94765e+04,2.90815e+04,1.26038e+02
1151,2.94765e+04,2.90744e+04,1.16598e+02
1152,2.94765e+04,2.90749e+04,1.18843e+02
1153,2.94765e+04,2.90773e+04,1.09714e+02
1154,2.94765e+04,2.90759e+04,1.14410e+02
1155,2.94765e+04,2.90774e+04,1.23393e+02
1156,2.94765e+04,2.91968e+04,8.96547e+01
1157,2.94765e+04,2.90767e+04,1.20906e+02
1158,2.94765e+04,2.90861e+04,1.34655e+02
1159,2.96714e+04,2.90983e+04,2.98155e+01
1160,2.94765e+04,2.92062e+04,2.80373e+01
1161,2.94765e+04,2.91568e+04,4.74040e+02
1162,2.94765e+04,2.90729e+04,9.49978e+02
1163,2.94765e+04,2.90692e+04,9.81447e+02
1164,2.94765e+04,2.90730e+04,8.80333e+02
1165,2.94765e+04,2.90731e+04,9.14937e+02
1166,2.94765e+04,2.90954e+04,9.00196e+02
1167,2.94765e+04,2.90731e+04,8.11742e+02
1168,2.94765e+04,2.90730e+04,8.45993e+02
1169,2.94765e+04,2.90955e+04,8.29819e+02
1170,2.94765e+04,2.91541e+04,9.67833e+01
1171,2.98047e+04,2.90982e+04,5.18864e+01
1172,2.94765e+04,2.91623e+04,9.18257e+01
1173,2.94765e+04,2.90732e+04,7.40737e+02
